samosa_id,order_id,samosa_name_id,quantity,order_date,order_time,order_day,unit_price,total_price,serving_size,samosa_category,samosa_ingredients,samosa_name
157,60,mut_keema_j,2,2023-01-06,15:52:00,Friday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
158,60,mut_keema_j,2,2023-01-06,15:52:00,Friday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
159,61,mut_keema_f,1,2023-01-06,17:07:00,Friday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
160,61,choc_lav_j,3,2023-01-06,17:07:00,Friday,4.75,14.25,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
161,61,piz_sam_j,2,2023-01-06,17:07:00,Friday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
162,61,cls_aloo_s,3,2023-01-06,17:07:00,Friday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
163,62,ckn_keema_f,3,2023-01-06,17:18:00,Friday,16.5,49.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
164,62,pan_tik_s,3,2023-01-06,17:18:00,Friday,2.5,7.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
165,63,ckn_keema_f,2,2023-01-06,18:21:00,Friday,16.5,33.0,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
166,63,choc_lav_s,2,2023-01-06,18:21:00,Friday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
167,63,pan_tik_j,1,2023-01-06,18:21:00,Friday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
168,63,mut_keema_s,3,2023-01-06,18:21:00,Friday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
169,64,chow_sam_f,1,2023-01-06,18:52:00,Friday,11.0,11.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
170,65,onion_p_f,2,2023-01-06,19:18:00,Friday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
171,65,piz_sam_j,2,2023-01-06,19:18:00,Friday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
172,65,chow_sam_s,3,2023-01-06,19:18:00,Friday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
173,66,cls_aloo_f,1,2023-01-06,20:32:00,Friday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
174,66,mut_keema_j,2,2023-01-06,20:32:00,Friday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
175,67,choc_lav_s,2,2023-01-06,21:21:00,Friday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
176,67,ckn_keema_f,2,2023-01-06,21:21:00,Friday,16.5,33.0,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
177,67,piz_sam_s,1,2023-01-06,21:21:00,Friday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
178,68,pan_tik_j,1,2023-01-06,21:28:00,Friday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
179,68,but_ckn_j,2,2023-01-06,21:28:00,Friday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
180,68,ckn_keema_f,1,2023-01-06,21:28:00,Friday,16.5,16.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
181,69,onion_p_s,3,2023-01-07,10:00:00,Saturday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
182,70,app_pie_f,1,2023-01-07,10:30:00,Saturday,15.12,15.12,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
183,71,mut_keema_s,3,2023-01-07,11:55:00,Saturday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
184,72,ckn_keema_j,2,2023-01-07,12:02:00,Saturday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
185,72,cls_aloo_s,1,2023-01-07,12:02:00,Saturday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
186,72,cls_aloo_s,3,2023-01-07,12:02:00,Saturday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
187,73,piz_sam_f,2,2023-01-07,13:25:00,Saturday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
188,73,but_ckn_f,1,2023-01-07,13:25:00,Saturday,17.88,17.88,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
189,74,piz_sam_f,2,2023-01-07,13:54:00,Saturday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
190,75,app_pie_f,1,2023-01-07,15:28:00,Saturday,15.12,15.12,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
191,75,choc_lav_f,2,2023-01-07,15:28:00,Saturday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
192,76,choc_lav_f,3,2023-01-07,16:05:00,Saturday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
193,77,choc_lav_f,3,2023-01-07,16:33:00,Saturday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
194,77,onion_p_j,2,2023-01-07,16:33:00,Saturday,2.85,5.7,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
195,77,cls_aloo_s,1,2023-01-07,16:33:00,Saturday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
196,77,piz_sam_j,1,2023-01-07,16:33:00,Saturday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
197,78,onion_p_f,1,2023-01-07,18:05:00,Saturday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
198,78,chow_sam_f,3,2023-01-07,18:05:00,Saturday,11.0,33.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
199,79,app_pie_f,2,2023-01-07,19:26:00,Saturday,15.12,30.24,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
200,79,choc_lav_s,2,2023-01-07,19:26:00,Saturday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
201,79,choc_lav_s,2,2023-01-07,19:26:00,Saturday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
202,80,chow_sam_s,3,2023-01-07,20:33:00,Saturday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
203,80,choc_lav_f,1,2023-01-07,20:33:00,Saturday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
204,80,onion_p_s,1,2023-01-07,20:33:00,Saturday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
205,80,chow_sam_s,2,2023-01-07,20:33:00,Saturday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
206,81,mut_keema_j,3,2023-01-07,21:12:00,Saturday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
207,81,cls_aloo_s,2,2023-01-07,21:12:00,Saturday,1.5,3.0,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
208,81,but_ckn_f,2,2023-01-07,21:12:00,Saturday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
209,81,ckn_keema_s,1,2023-01-07,21:12:00,Saturday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
210,82,but_ckn_j,1,2023-01-08,10:00:00,Sunday,6.17,6.17,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
211,82,punjabi_f,3,2023-01-08,10:00:00,Sunday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
212,83,cls_aloo_s,1,2023-01-08,10:08:00,Sunday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
213,83,piz_sam_s,1,2023-01-08,10:08:00,Sunday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
214,83,ckn_keema_j,3,2023-01-08,10:08:00,Sunday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
215,83,ckn_keema_j,3,2023-01-08,10:08:00,Sunday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
216,84,piz_sam_j,3,2023-01-08,10:21:00,Sunday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
217,84,mut_keema_f,3,2023-01-08,10:21:00,Sunday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
218,85,piz_sam_j,2,2023-01-08,10:58:00,Sunday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
219,85,ckn_keema_j,2,2023-01-08,10:58:00,Sunday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
220,85,punjabi_f,3,2023-01-08,10:58:00,Sunday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
221,86,pan_tik_f,1,2023-01-08,11:17:00,Sunday,13.75,13.75,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
222,86,punjabi_j,2,2023-01-08,11:17:00,Sunday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
223,86,ckn_keema_s,2,2023-01-08,11:17:00,Sunday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
224,87,pan_tik_f,3,2023-01-08,13:05:00,Sunday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
225,87,choc_lav_j,3,2023-01-08,13:05:00,Sunday,4.75,14.25,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
226,88,mut_keema_s,3,2023-01-08,13:53:00,Sunday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
227,88,piz_sam_j,3,2023-01-08,13:53:00,Sunday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
228,88,mut_keema_j,2,2023-01-08,13:53:00,Sunday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
229,89,cls_aloo_j,3,2023-01-08,15:50:00,Sunday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
230,89,cls_aloo_j,3,2023-01-08,15:50:00,Sunday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
231,90,but_ckn_s,1,2023-01-08,17:38:00,Sunday,3.25,3.25,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
232,91,chs_corn_f,2,2023-01-08,18:08:00,Sunday,12.38,24.76,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
233,91,chow_sam_j,2,2023-01-08,18:08:00,Sunday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
234,92,but_ckn_j,2,2023-01-08,19:49:00,Sunday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
235,92,piz_sam_f,2,2023-01-08,19:49:00,Sunday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
236,92,choc_lav_j,2,2023-01-08,19:49:00,Sunday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
237,92,mut_keema_j,2,2023-01-08,19:49:00,Sunday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
238,93,but_ckn_s,2,2023-01-08,20:36:00,Sunday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
239,93,mut_keema_s,2,2023-01-08,20:36:00,Sunday,3.5,7.0,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
240,93,chow_sam_s,2,2023-01-08,20:36:00,Sunday,2.0,4.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
241,94,chs_corn_s,2,2023-01-08,20:50:00,Sunday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
242,94,app_pie_j,2,2023-01-08,20:50:00,Sunday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
243,94,app_pie_s,3,2023-01-08,20:50:00,Sunday,2.75,8.25,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
244,95,chs_corn_s,2,2023-01-08,21:20:00,Sunday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
245,96,piz_sam_s,2,2023-01-08,21:48:00,Sunday,2.5,5.0,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
246,97,pan_tik_f,3,2023-01-09,10:00:00,Monday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
247,97,ckn_keema_j,2,2023-01-09,10:00:00,Monday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
248,97,choc_lav_s,2,2023-01-09,10:00:00,Monday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
249,97,chow_sam_j,1,2023-01-09,10:00:00,Monday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
250,98,ckn_keema_s,1,2023-01-09,10:54:00,Monday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
251,98,choc_lav_s,3,2023-01-09,10:54:00,Monday,2.5,7.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
252,98,piz_sam_s,3,2023-01-09,10:54:00,Monday,2.5,7.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
253,99,app_pie_s,1,2023-01-09,12:21:00,Monday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
254,99,but_ckn_j,3,2023-01-09,12:21:00,Monday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
255,99,pan_tik_s,2,2023-01-09,12:21:00,Monday,2.5,5.0,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
256,99,mut_keema_f,1,2023-01-09,12:21:00,Monday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
257,100,cls_aloo_s,2,2023-01-09,13:06:00,Monday,1.5,3.0,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
258,100,ckn_keema_j,3,2023-01-09,13:06:00,Monday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
259,101,piz_sam_s,1,2023-01-09,13:33:00,Monday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
260,101,pan_tik_s,1,2023-01-09,13:33:00,Monday,2.5,2.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
261,101,choc_lav_s,2,2023-01-09,13:33:00,Monday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
262,101,onion_p_s,1,2023-01-09,13:33:00,Monday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
263,102,mut_keema_f,2,2023-01-09,14:37:00,Monday,19.25,38.5,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
264,102,ckn_keema_j,2,2023-01-09,14:37:00,Monday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
265,102,chs_corn_s,3,2023-01-09,14:37:00,Monday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
266,102,choc_lav_f,3,2023-01-09,14:37:00,Monday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
267,103,mut_keema_j,3,2023-01-09,15:58:00,Monday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
268,103,chs_corn_s,2,2023-01-09,15:58:00,Monday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
269,103,mut_keema_f,2,2023-01-09,15:58:00,Monday,19.25,38.5,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
270,103,onion_p_s,2,2023-01-09,15:58:00,Monday,1.5,3.0,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
271,104,ckn_keema_s,2,2023-01-09,16:13:00,Monday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
272,105,cls_aloo_j,3,2023-01-09,18:07:00,Monday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
273,105,piz_sam_f,1,2023-01-09,18:07:00,Monday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
274,105,chs_corn_s,3,2023-01-09,18:07:00,Monday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
275,105,ckn_keema_f,3,2023-01-09,18:07:00,Monday,16.5,49.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
276,106,chs_corn_f,1,2023-01-09,19:17:00,Monday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
277,107,chow_sam_j,2,2023-01-09,19:36:00,Monday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
278,107,onion_p_f,2,2023-01-09,19:36:00,Monday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
279,107,chs_corn_s,3,2023-01-09,19:36:00,Monday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
280,108,piz_sam_f,3,2023-01-09,19:48:00,Monday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
281,108,chs_corn_j,1,2023-01-09,19:48:00,Monday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
282,109,pan_tik_f,3,2023-01-09,20:18:00,Monday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
283,109,but_ckn_s,3,2023-01-09,20:18:00,Monday,3.25,9.75,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
284,109,pan_tik_j,3,2023-01-09,20:18:00,Monday,4.75,14.25,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
285,110,app_pie_s,1,2023-01-09,21:41:00,Monday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
286,111,piz_sam_j,3,2023-01-10,10:00:00,Tuesday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
287,111,but_ckn_j,2,2023-01-10,10:00:00,Tuesday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
288,111,punjabi_j,1,2023-01-10,10:00:00,Tuesday,3.32,3.32,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
289,112,pan_tik_f,3,2023-01-10,11:31:00,Tuesday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
290,112,onion_p_f,3,2023-01-10,11:31:00,Tuesday,8.25,24.75,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
291,112,ckn_keema_s,1,2023-01-10,11:31:00,Tuesday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
292,113,punjabi_f,1,2023-01-10,11:53:00,Tuesday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
293,113,choc_lav_s,2,2023-01-10,11:53:00,Tuesday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
294,113,but_ckn_f,2,2023-01-10,11:53:00,Tuesday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
295,114,onion_p_s,1,2023-01-10,12:28:00,Tuesday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
296,114,cls_aloo_j,1,2023-01-10,12:28:00,Tuesday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
297,114,app_pie_f,2,2023-01-10,12:28:00,Tuesday,15.12,30.24,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
298,115,chow_sam_s,1,2023-01-10,14:14:00,Tuesday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
299,115,chs_corn_s,3,2023-01-10,14:14:00,Tuesday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
300,115,piz_sam_s,3,2023-01-10,14:14:00,Tuesday,2.5,7.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
301,115,cls_aloo_f,1,2023-01-10,14:14:00,Tuesday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
302,116,ckn_keema_s,2,2023-01-10,15:58:00,Tuesday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
303,116,cls_aloo_j,3,2023-01-10,15:58:00,Tuesday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
304,116,app_pie_s,3,2023-01-10,15:58:00,Tuesday,2.75,8.25,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
305,117,ckn_keema_j,2,2023-01-10,17:29:00,Tuesday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
306,117,choc_lav_f,1,2023-01-10,17:29:00,Tuesday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
307,118,piz_sam_f,2,2023-01-10,18:23:00,Tuesday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
308,118,ckn_keema_f,1,2023-01-10,18:23:00,Tuesday,16.5,16.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
309,118,but_ckn_s,2,2023-01-10,18:23:00,Tuesday,3.25,6.5,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
310,119,cls_aloo_s,3,2023-01-10,18:34:00,Tuesday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
311,119,onion_p_s,1,2023-01-10,18:34:00,Tuesday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
312,119,choc_lav_s,1,2023-01-10,18:34:00,Tuesday,2.5,2.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
313,119,cls_aloo_f,1,2023-01-10,18:34:00,Tuesday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
314,120,onion_p_s,2,2023-01-10,19:18:00,Tuesday,1.5,3.0,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
